date,zone,is_weekend,is_exam,is_event,avg_devices_connected,packet_loss_rate,bandwidth_used_gb
2024-04-01,Hostel,False,False,False,437.0,1.88,377.2
2024-04-01,Library,False,False,False,437.0,1.88,102.3
2024-04-01,Academic Block,False,False,False,437.0,1.88,216.8
2024-04-01,Cafeteria,False,False,False,437.0,1.88,0.0
2024-04-01,Sports Complex,False,False,False,437.0,1.88,0.0
2024-04-02,Hostel,False,False,False,505.0,1.21,373.2
2024-04-02,Library,False,False,False,505.0,1.21,143.3
2024-04-02,Academic Block,False,False,False,505.0,1.21,295.3
2024-04-02,Cafeteria,False,False,False,505.0,1.21,32.9
2024-04-02,Sports Complex,False,False,False,505.0,1.21,30.2
2024-04-03,Hostel,False,False,False,343.0,2.07,337.3
2024-04-03,Library,False,False,False,343.0,2.07,83.1
2024-04-03,Academic Block,False,False,False,343.0,2.07,187.1
2024-04-03,Cafeteria,False,False,False,343.0,2.07,27.8
2024-04-03,Sports Complex,False,False,False,343.0,2.07,0.0
2024-04-04,Hostel,False,False,False,439.0,0.21,418.7
2024-04-04,Library,False,False,False,439.0,0.21,155.1
2024-04-04,Academic Block,False,False,False,439.0,0.21,249.6
2024-04-04,Cafeteria,False,False,False,439.0,0.21,61.1
2024-04-04,Sports Complex,False,False,False,439.0,0.21,20.4
2024-04-05,Hostel,False,False,False,505.0,2.65,353.2
2024-04-05,Library,False,False,False,505.0,2.65,156.3
2024-04-05,Academic Block,False,False,False,505.0,2.65,226.4
2024-04-05,Cafeteria,False,False,False,505.0,2.65,41.1
2024-04-05,Sports Complex,False,False,False,505.0,2.65,0.0
2024-04-06,Hostel,True,False,False,425.0,0.35,460.8
2024-04-06,Library,True,False,False,425.0,0.35,98.7
2024-04-06,Academic Block,True,False,False,425.0,0.35,184.3
2024-04-06,Cafeteria,True,False,False,425.0,0.35,31.7
2024-04-06,Sports Complex,True,False,False,425.0,0.35,73.0
2024-04-07,Hostel,True,False,False,466.0,1.1,445.4
2024-04-07,Library,True,False,False,466.0,1.1,116.2
2024-04-07,Academic Block,True,False,False,466.0,1.1,224.1
2024-04-07,Cafeteria,True,False,False,466.0,1.1,44.9
2024-04-07,Sports Complex,True,False,False,466.0,1.1,76.8
2024-04-08,Hostel,False,False,False,390.0,1.09,354.5
2024-04-08,Library,False,False,False,390.0,1.09,103.5
2024-04-08,Academic Block,False,False,False,390.0,1.09,258.0
2024-04-08,Cafeteria,False,False,False,390.0,1.09,16.0
2024-04-08,Sports Complex,False,False,False,390.0,1.09,0.0
2024-04-09,Hostel,False,False,False,422.0,1.5,359.7
2024-04-09,Library,False,False,False,422.0,1.5,88.5
2024-04-09,Academic Block,False,False,False,422.0,1.5,222.0
2024-04-09,Cafeteria,False,False,False,422.0,1.5,2.1
2024-04-09,Sports Complex,False,False,False,422.0,1.5,0.0
2024-04-10,Hostel,False,False,False,372.0,2.48,-337.1
2024-04-10,Library,False,False,False,372.0,2.48,75.6
2024-04-10,Academic Block,False,False,False,372.0,2.48,210.2
2024-04-10,Cafeteria,False,False,False,372.0,2.48,9.0
2024-04-10,Sports Complex,False,False,False,372.0,2.48,0.0
2024-04-11,Hostel,False,False,False,387.0,1.05,364.3
2024-04-11,Library,False,False,False,387.0,1.05,155.1
2024-04-11,Academic Block,False,False,False,387.0,1.05,217.0
2024-04-11,Cafeteria,False,False,False,387.0,1.05,23.5
2024-04-11,Sports Complex,False,False,False,387.0,1.05,0.0
2024-04-12,Hostel,False,True,False,431.0,2.83,441.0
2024-04-12,Library,False,True,False,431.0,2.83,172.6
2024-04-12,Academic Block,False,True,False,431.0,2.83,189.2
2024-04-12,Cafeteria,False,True,False,431.0,2.83,7.1
2024-04-12,Sports Complex,False,True,False,431.0,2.83,0.0
2024-04-13,Hostel,True,True,False,497.0,1.55,493.4
2024-04-13,Library,True,True,False,497.0,1.55,158.9
2024-04-13,Academic Block,True,True,False,497.0,1.55,152.0
2024-04-13,Cafeteria,True,True,False,497.0,1.55,35.5
2024-04-13,Sports Complex,True,True,False,497.0,1.55,64.3
2024-04-14,Hostel,True,True,False,468.0,1.89,543.9
2024-04-14,Library,True,True,False,468.0,1.89,159.0
2024-04-14,Academic Block,True,True,False,468.0,1.89,186.3
2024-04-14,Cafeteria,True,True,False,468.0,1.89,0.0
2024-04-14,Sports Complex,True,True,False,468.0,1.89,69.3
2024-04-15,Hostel,False,False,False,403.0,3.95,313.5
2024-04-15,Library,False,False,False,403.0,3.95,64.5
2024-04-15,Academic Block,False,False,False,403.0,3.95,194.0
2024-04-15,Cafeteria,False,False,False,403.0,3.95,0.0
2024-04-15,Sports Complex,False,False,False,403.0,3.95,0.0
2024-04-16,Hostel,False,False,False,437.0,2.79,342.0
2024-04-16,Library,False,False,False,437.0,2.79,90.0
2024-04-16,Academic Block,False,False,False,437.0,2.79,205.6
2024-04-16,Cafeteria,False,False,False,437.0,2.79,0.0
2024-04-16,Sports Complex,False,False,False,437.0,2.79,0.0
2024-04-17,Hostel,False,False,False,555.0,0.7,426.3
2024-04-17,Library,False,False,False,555.0,0.7,180.5
2024-04-17,Academic Block,False,False,False,555.0,0.7,280.9
2024-04-17,Cafeteria,False,False,False,555.0,0.7,81.3
2024-04-17,Sports Complex,False,False,False,555.0,0.7,-28.2
2024-04-18,Hostel,False,False,False,376.0,1.73,371.8
2024-04-18,Library,False,False,False,376.0,1.73,99.8
2024-04-18,Academic Block,False,False,False,376.0,1.73,159.4
2024-04-18,Cafeteria,False,False,False,376.0,1.73,0.0
2024-04-18,Sports Complex,False,False,False,376.0,1.73,4.2
2024-04-19,Hostel,False,True,False,611.0,0.88,503.5
2024-04-19,Library,False,True,False,611.0,0.88,319.1
2024-04-19,Academic Block,False,True,False,611.0,0.88,279.1
2024-04-19,Cafeteria,False,True,False,611.0,0.88,112.0
2024-04-19,Sports Complex,False,True,False,611.0,0.88,77.6
2024-04-20,Hostel,True,False,False,459.0,3.91,388.9
2024-04-20,Library,True,False,False,459.0,3.91,74.3
2024-04-20,Academic Block,True,False,False,459.0,3.91,122.2
2024-04-20,Cafeteria,True,False,False,459.0,3.91,0.0
2024-04-20,Sports Complex,True,False,False,459.0,3.91,60.8
2024-04-21,Hostel,True,True,False,431.0,1.88,543.9
2024-04-21,Library,True,True,False,431.0,1.88,148.3
2024-04-21,Academic Block,True,True,False,431.0,1.88,178.2
2024-04-21,Cafeteria,True,True,False,431.0,1.88,24.6
2024-04-21,Sports Complex,True,True,False,431.0,1.88,88.2
2024-04-22,Hostel,False,False,False,461.0,1.71,350.3
2024-04-22,Library,False,False,False,461.0,1.71,119.2
2024-04-22,Academic Block,False,False,False,461.0,1.71,245.2
2024-04-22,Cafeteria,False,False,False,461.0,1.71,0.0
2024-04-22,Sports Complex,False,False,False,461.0,1.71,22.8
2024-04-23,Hostel,False,True,False,399.0,2.57,458.9
2024-04-23,Library,False,True,False,399.0,2.57,220.8
2024-04-23,Academic Block,False,True,False,399.0,2.57,182.1
2024-04-23,Cafeteria,False,True,False,399.0,2.57,0.0
2024-04-23,Sports Complex,False,True,False,399.0,2.57,0.0
2024-04-24,Hostel,False,False,False,398.0,0.0,367.9
2024-04-24,Library,False,False,False,398.0,0.0,137.6
2024-04-24,Academic Block,False,False,False,398.0,0.0,247.7
2024-04-24,Cafeteria,False,False,False,398.0,0.0,22.8
2024-04-24,Sports Complex,False,False,False,398.0,0.0,29.2
2024-04-25,Hostel,False,False,False,499.0,0.62,386.3
2024-04-25,Library,False,False,False,499.0,0.62,164.7
2024-04-25,Academic Block,False,False,False,499.0,0.62,268.7
2024-04-25,Cafeteria,False,False,False,499.0,0.62,70.6
2024-04-25,Sports Complex,False,False,False,499.0,0.62,0.0
2024-04-26,Hostel,False,False,False,525.0,1.89,408.8
2024-04-26,Library,False,False,False,525.0,1.89,127.9
2024-04-26,Academic Block,False,False,False,525.0,1.89,212.3
2024-04-26,Cafeteria,False,False,False,525.0,1.89,11.6
2024-04-26,Sports Complex,False,False,False,525.0,1.89,24.9
2024-04-27,Hostel,True,False,False,316.0,3.18,355.2
2024-04-27,Library,True,False,False,316.0,3.18,38.3
2024-04-27,Academic Block,True,False,False,316.0,3.18,121.1
2024-04-27,Cafeteria,True,False,False,316.0,3.18,0.0
2024-04-27,Sports Complex,True,False,False,316.0,3.18,0.0
2024-04-28,Hostel,True,False,False,517.0,0.83,455.2
2024-04-28,Library,True,False,False,517.0,0.83,141.3
2024-04-28,Academic Block,True,False,False,517.0,0.83,200.8
2024-04-28,Cafeteria,True,False,False,517.0,0.83,52.1
2024-04-28,Sports Complex,True,False,False,517.0,0.83,132.1
2024-04-29,Hostel,False,False,False,364.0,3.45,314.8
2024-04-29,Library,False,False,False,364.0,3.45,72.9
2024-04-29,Academic Block,False,False,False,364.0,3.45,153.9
2024-04-29,Cafeteria,False,False,False,364.0,3.45,0.0
2024-04-29,Sports Complex,False,False,False,364.0,3.45,0.0
2024-04-30,Hostel,False,True,True,434.0,0.0,474.6
2024-04-30,Library,False,True,True,434.0,0.0,236.1
2024-04-30,Academic Block,False,True,True,434.0,0.0,330.2
2024-04-30,Cafeteria,False,True,True,434.0,0.0,166.2
2024-04-30,Sports Complex,False,True,True,,0.0,153.8
2024-05-01,Hostel,False,False,False,446.0,0.0,403.9
2024-05-01,Library,False,False,False,446.0,0.0,139.0
2024-05-01,Academic Block,False,False,False,446.0,0.0,261.5
2024-05-01,Cafeteria,False,False,False,446.0,0.0,11.0
2024-05-01,Sports Complex,False,False,False,446.0,0.0,0.0
2024-05-02,Hostel,False,True,False,,2.55,430.0
2024-05-02,Library,False,True,False,411.0,2.55,203.6
2024-05-02,Academic Block,False,True,False,411.0,2.55,207.3
2024-05-02,Cafeteria,False,True,False,411.0,2.55,21.4
2024-05-02,Sports Complex,False,True,False,411.0,2.55,0.0
2024-05-03,Hostel,False,False,False,463.0,0.0,408.3
2024-05-03,Library,False,False,False,463.0,0.0,157.1
2024-05-03,Academic Block,False,False,False,463.0,0.0,287.0
2024-05-03,Cafeteria,False,False,False,463.0,0.0,34.4
2024-05-03,Sports Complex,False,False,False,463.0,0.0,18.9
2024-05-04,Hostel,True,False,False,465.0,1.53,403.8
2024-05-04,Library,True,False,False,465.0,1.53,59.9
2024-05-04,Academic Block,True,False,False,465.0,1.53,206.7
2024-05-04,Cafeteria,True,False,False,465.0,1.53,36.3
2024-05-04,Sports Complex,True,False,False,465.0,1.53,73.3
2024-05-05,Hostel,True,False,False,390.0,1.08,426.3
2024-05-05,Library,True,False,False,390.0,1.08,63.6
2024-05-05,Academic Block,True,False,False,390.0,1.08,176.7
2024-05-05,Cafeteria,True,False,False,390.0,1.08,20.3
2024-05-05,Sports Complex,True,False,False,390.0,1.08,51.2
2024-05-06,Hostel,False,False,False,363.0,0.0,375.0
2024-05-06,Library,False,False,False,363.0,0.0,119.5
2024-05-06,Academic Block,False,False,False,363.0,0.0,211.8
2024-05-06,Cafeteria,False,False,False,363.0,0.0,37.8
2024-05-06,Sports Complex,False,False,False,363.0,0.0,0.5
2024-05-07,Hostel,False,False,False,248.0,1.84,295.8
2024-05-07,Library,False,False,False,248.0,1.84,54.4
2024-05-07,Academic Block,False,False,False,248.0,1.84,153.3
2024-05-07,Cafeteria,False,False,False,248.0,1.84,0.0
2024-05-07,Sports Complex,False,False,False,248.0,1.84,0.0
2024-05-08,Hostel,False,False,False,477.0,1.21,427.0
2024-05-08,Library,False,False,False,477.0,1.21,131.0
2024-05-08,Academic Block,False,False,False,477.0,1.21,271.5
2024-05-08,Cafeteria,False,False,False,477.0,1.21,12.0
2024-05-08,Sports Complex,False,False,False,477.0,1.21,20.3
2024-05-09,Hostel,False,False,False,596.0,3.46,436.6
2024-05-09,Library,False,False,False,596.0,3.46,134.7
2024-05-09,Academic Block,False,False,False,596.0,3.46,243.4
2024-05-09,Cafeteria,False,False,False,596.0,3.46,36.4
2024-05-09,Sports Complex,False,False,False,596.0,3.46,27.1
2024-05-10,Hostel,False,False,False,385.0,0.65,353.8
2024-05-10,Library,False,False,False,385.0,0.65,175.0
2024-05-10,Academic Block,False,False,False,385.0,0.65,221.5
2024-05-10,Cafeteria,False,False,False,385.0,0.65,2.7
2024-05-10,Sports Complex,False,False,False,385.0,0.65,0.0
2024-05-11,Hostel,True,False,True,337.0,1.16,425.8
2024-05-11,Library,True,False,True,337.0,1.16,78.4
2024-05-11,Academic Block,True,False,True,337.0,1.16,274.3
2024-05-11,Cafeteria,True,False,True,337.0,1.16,124.4
2024-05-11,Sports Complex,True,False,True,337.0,1.16,190.0
2024-05-12,Hostel,True,False,False,646.0,0.0,542.2
2024-05-12,Library,True,False,False,646.0,0.0,161.5
2024-05-12,Academic Block,True,False,False,646.0,0.0,306.1
2024-05-12,Cafeteria,True,False,False,646.0,0.0,100.0
2024-05-12,Sports Complex,True,False,False,646.0,0.0,176.7
2024-05-13,Hostel,False,False,True,549.0,2.78,366.2
2024-05-13,Library,False,False,True,549.0,2.78,139.1
2024-05-13,Academic Block,False,False,True,549.0,2.78,340.2
2024-05-13,Cafeteria,False,False,True,549.0,2.78,178.0
2024-05-13,Sports Complex,False,False,True,549.0,2.78,153.6
2024-05-14,Hostel,False,False,False,377.0,2.02,339.6
2024-05-14,Library,False,False,False,,2.02,97.4
2024-05-14,Academic Block,False,False,False,377.0,2.02,183.2
2024-05-14,Cafeteria,False,False,False,377.0,2.02,11.0
2024-05-14,Sports Complex,False,False,False,377.0,2.02,0.0
2024-05-15,Hostel,False,False,False,495.0,0.17,402.4
2024-05-15,Library,False,False,False,495.0,0.17,177.8
2024-05-15,Academic Block,False,False,False,495.0,0.17,223.0
2024-05-15,Cafeteria,False,False,False,495.0,0.17,70.1
2024-05-15,Sports Complex,False,False,False,495.0,0.17,30.0
2024-05-16,Hostel,False,True,True,474.0,0.0,514.7
2024-05-16,Library,False,True,True,474.0,0.0,253.1
2024-05-16,Academic Block,False,True,True,474.0,0.0,374.5
2024-05-16,Cafeteria,False,True,True,474.0,0.0,177.9
2024-05-16,Sports Complex,False,True,True,474.0,0.0,170.8
2024-05-17,Hostel,False,False,False,478.0,0.22,405.5
2024-05-17,Library,False,False,False,478.0,0.22,186.5
2024-05-17,Academic Block,False,False,False,478.0,0.22,272.8
2024-05-17,Cafeteria,False,False,False,478.0,0.22,51.7
2024-05-17,Sports Complex,False,False,False,478.0,0.22,20.3
2024-05-18,Hostel,True,False,False,445.0,0.38,478.6
2024-05-18,Library,True,False,False,445.0,0.38,151.1
2024-05-18,Academic Block,True,False,False,445.0,0.38,209.6
2024-05-18,Cafeteria,True,False,False,445.0,0.38,17.7
2024-05-18,Sports Complex,True,False,False,445.0,0.38,130.5
2024-05-19,Hostel,True,True,False,503.0,1.28,542.2
2024-05-19,Library,True,True,False,503.0,1.28,192.2
2024-05-19,Academic Block,True,True,False,503.0,1.28,236.7
2024-05-19,Cafeteria,True,True,False,503.0,1.28,27.0
2024-05-19,Sports Complex,True,True,False,503.0,1.28,58.1
2024-05-20,Hostel,False,False,False,450.0,0.14,399.2
2024-05-20,Library,False,False,False,450.0,0.14,105.6
2024-05-20,Academic Block,False,False,False,450.0,0.14,204.2
2024-05-20,Cafeteria,False,False,False,450.0,0.14,45.8
2024-05-20,Sports Complex,False,False,False,450.0,0.14,18.4
2024-05-21,Hostel,False,False,False,416.0,2.28,338.5
2024-05-21,Library,False,False,False,416.0,2.28,143.2
2024-05-21,Academic Block,False,False,False,416.0,2.28,237.6
2024-05-21,Cafeteria,False,False,False,416.0,2.28,51.6
2024-05-21,Sports Complex,False,False,False,416.0,2.28,0.0
2024-05-22,Hostel,False,True,True,567.0,1.31,509.4
2024-05-22,Library,False,True,True,567.0,1.31,263.1
2024-05-22,Academic Block,False,True,True,567.0,1.31,393.0
2024-05-22,Cafeteria,False,True,True,567.0,1.31,172.3
2024-05-22,Sports Complex,False,True,True,567.0,1.31,135.6
2024-05-23,Hostel,False,False,False,571.0,3.3,375.0
2024-05-23,Library,False,False,False,571.0,3.3,121.8
2024-05-23,Academic Block,False,False,False,571.0,3.3,235.6
2024-05-23,Cafeteria,False,False,False,571.0,3.3,34.1
2024-05-23,Sports Complex,False,False,False,571.0,3.3,20.8
2024-05-24,Hostel,False,False,False,368.0,0.99,375.7
2024-05-24,Library,False,False,False,368.0,0.99,120.8
2024-05-24,Academic Block,False,False,False,368.0,0.99,262.0
2024-05-24,Cafeteria,False,False,False,368.0,0.99,0.0
2024-05-24,Sports Complex,False,False,False,,0.99,0.0
2024-05-25,Hostel,True,False,False,426.0,1.64,452.2
2024-05-25,Library,True,False,False,426.0,1.64,69.9
2024-05-25,Academic Block,True,False,False,426.0,1.64,186.8
2024-05-25,Cafeteria,True,False,False,426.0,1.64,30.1
2024-05-25,Sports Complex,True,False,False,426.0,1.64,25.9
2024-05-26,Hostel,True,False,False,418.0,1.96,380.4
2024-05-26,Library,True,False,False,418.0,1.96,52.6
2024-05-26,Academic Block,True,False,False,418.0,1.96,144.4
2024-05-26,Cafeteria,True,False,False,418.0,1.96,11.8
2024-05-26,Sports Complex,True,False,False,418.0,1.96,101.3
2024-05-27,Hostel,False,False,False,496.0,1.39,403.0
2024-05-27,Library,False,False,False,496.0,1.39,150.1
2024-05-27,Academic Block,False,False,False,496.0,1.39,225.5
2024-05-27,Cafeteria,False,False,False,496.0,1.39,12.6
2024-05-27,Sports Complex,False,False,False,496.0,1.39,33.9
2024-05-28,Hostel,False,False,False,444.0,1.31,382.2
2024-05-28,Library,False,False,False,,1.31,144.8
2024-05-28,Academic Block,False,False,False,444.0,1.31,215.0
2024-05-28,Cafeteria,False,False,False,444.0,1.31,52.1
2024-05-28,Sports Complex,False,False,False,444.0,1.31,0.0
2024-05-29,Hostel,False,False,False,335.0,0.67,344.5
2024-05-29,Library,False,False,False,335.0,0.67,119.6
2024-05-29,Academic Block,False,False,False,335.0,0.67,187.6
2024-05-29,Cafeteria,False,False,False,335.0,0.67,29.6
2024-05-29,Sports Complex,False,False,False,335.0,0.67,0.0
2024-05-30,Hostel,False,False,False,433.0,1.07,398.1
2024-05-30,Library,False,False,False,433.0,1.07,167.5
2024-05-30,Academic Block,False,False,False,433.0,1.07,226.5
2024-05-30,Cafeteria,False,False,False,433.0,1.07,8.0
2024-05-30,Sports Complex,False,False,False,433.0,1.07,55.0
2024-05-31,Hostel,False,False,False,509.0,2.55,363.1
2024-05-31,Library,False,False,False,509.0,2.55,142.1
2024-05-31,Academic Block,False,False,False,509.0,2.55,242.3
2024-05-31,Cafeteria,False,False,False,509.0,2.55,27.0
2024-05-31,Sports Complex,False,False,False,509.0,2.55,21.0
2024-06-01,Hostel,True,False,False,308.0,0.0,438.3
2024-06-01,Library,True,False,False,308.0,0.0,59.7
2024-06-01,Academic Block,True,False,False,308.0,0.0,217.1
2024-06-01,Cafeteria,True,False,False,308.0,0.0,-0.0
2024-06-01,Sports Complex,True,False,False,308.0,0.0,51.0
2024-06-02,Hostel,True,False,False,351.0,2.29,437.8
2024-06-02,Library,True,False,False,351.0,2.29,66.9
2024-06-02,Academic Block,True,False,False,351.0,2.29,132.7
2024-06-02,Cafeteria,True,False,False,351.0,2.29,0.0
2024-06-02,Sports Complex,True,False,False,351.0,2.29,56.1
2024-06-03,Hostel,False,False,False,339.0,2.39,359.2
2024-06-03,Library,False,False,False,339.0,2.39,123.3
2024-06-03,Academic Block,False,False,False,339.0,2.39,192.6
2024-06-03,Cafeteria,False,False,False,,2.39,0.0
2024-06-03,Sports Complex,False,False,False,339.0,2.39,0.0
2024-06-04,Hostel,False,True,False,,1.5,464.5
2024-06-04,Library,False,True,False,491.0,1.5,219.9
2024-06-04,Academic Block,False,True,False,491.0,1.5,244.1
2024-06-04,Cafeteria,False,True,False,491.0,1.5,39.4
2024-06-04,Sports Complex,False,True,False,491.0,1.5,0.0
2024-06-05,Hostel,False,False,False,400.0,2.67,348.0
2024-06-05,Library,False,False,False,400.0,2.67,75.3
2024-06-05,Academic Block,False,False,False,400.0,2.67,187.7
2024-06-05,Cafeteria,False,False,False,400.0,2.67,24.8
2024-06-05,Sports Complex,False,False,False,400.0,2.67,0.0
2024-06-06,Hostel,False,False,False,389.0,1.87,382.4
2024-06-06,Library,False,False,False,389.0,1.87,109.3
2024-06-06,Academic Block,False,False,False,389.0,1.87,245.6
2024-06-06,Cafeteria,False,False,False,389.0,1.87,-0.0
2024-06-06,Sports Complex,False,False,False,389.0,1.87,0.0
2024-06-07,Hostel,False,False,False,390.0,1.87,348.4
2024-06-07,Library,False,False,False,390.0,1.87,135.8
2024-06-07,Academic Block,False,False,False,390.0,1.87,183.8
2024-06-07,Cafeteria,False,False,False,390.0,1.87,31.5
2024-06-07,Sports Complex,False,False,False,390.0,1.87,0.0
2024-06-08,Hostel,True,False,False,494.0,0.98,460.4
2024-06-08,Library,True,False,False,494.0,0.98,102.8
2024-06-08,Academic Block,True,False,False,494.0,0.98,196.9
2024-06-08,Cafeteria,True,False,False,494.0,0.98,51.1
2024-06-08,Sports Complex,True,False,False,494.0,0.98,75.5
2024-06-09,Hostel,True,False,False,397.0,1.91,395.4
2024-06-09,Library,True,False,False,397.0,1.91,47.5
2024-06-09,Academic Block,True,False,False,397.0,1.91,212.6
2024-06-09,Cafeteria,True,False,False,397.0,1.91,0.0
2024-06-09,Sports Complex,True,False,False,397.0,1.91,32.6
2024-06-10,Hostel,False,False,True,395.0,1.28,326.3
2024-06-10,Library,False,False,True,395.0,1.28,125.8
2024-06-10,Academic Block,False,False,True,395.0,1.28,334.8
2024-06-10,Cafeteria,False,False,True,395.0,1.28,148.5
2024-06-10,Sports Complex,False,False,True,395.0,1.28,126.5
2024-06-11,Hostel,False,False,False,541.0,2.73,379.9
2024-06-11,Library,False,False,False,541.0,2.73,125.5
2024-06-11,Academic Block,False,False,False,541.0,2.73,234.6
2024-06-11,Cafeteria,False,False,False,541.0,2.73,28.3
2024-06-11,Sports Complex,False,False,False,541.0,2.73,9.9
2024-06-12,Hostel,False,False,False,526.0,1.41,429.5
2024-06-12,Library,False,False,False,526.0,1.41,165.9
2024-06-12,Academic Block,False,False,False,526.0,1.41,234.3
2024-06-12,Cafeteria,False,False,False,526.0,1.41,50.6
2024-06-12,Sports Complex,False,False,False,526.0,1.41,16.5
2024-06-13,Hostel,False,False,False,330.0,1.06,341.0
2024-06-13,Library,False,False,False,330.0,1.06,100.7
2024-06-13,Academic Block,False,False,False,330.0,1.06,208.5
2024-06-13,Cafeteria,False,False,False,330.0,1.06,13.1
2024-06-13,Sports Complex,False,False,False,330.0,1.06,0.0
2024-06-14,Hostel,False,True,False,399.0,1.75,458.2
2024-06-14,Library,False,True,False,399.0,1.75,-201.3
2024-06-14,Academic Block,False,True,False,399.0,1.75,192.7
2024-06-14,Cafeteria,False,True,False,399.0,1.75,0.8
2024-06-14,Sports Complex,False,True,False,399.0,1.75,0.0
2024-06-15,Hostel,True,False,False,401.0,0.41,482.5
2024-06-15,Library,True,False,False,401.0,0.41,88.1
2024-06-15,Academic Block,True,False,False,401.0,0.41,220.2
2024-06-15,Cafeteria,True,False,False,401.0,0.41,45.0
2024-06-15,Sports Complex,True,False,False,401.0,0.41,58.2
2024-06-16,Hostel,True,False,False,300.0,1.58,381.8
2024-06-16,Library,True,False,False,300.0,1.58,46.4
2024-06-16,Academic Block,True,False,False,300.0,1.58,119.1
2024-06-16,Cafeteria,True,False,False,300.0,1.58,0.0
2024-06-16,Sports Complex,True,False,False,300.0,1.58,4.6
2024-06-17,Hostel,False,False,False,499.0,1.21,375.4
2024-06-17,Library,False,False,False,499.0,1.21,155.2
2024-06-17,Academic Block,False,False,False,499.0,1.21,281.8
2024-06-17,Cafeteria,False,False,False,499.0,1.21,70.5
2024-06-17,Sports Complex,False,False,False,499.0,1.21,7.6
2024-06-18,Hostel,False,False,False,413.0,0.83,389.3
2024-06-18,Library,False,False,False,413.0,0.83,143.0
2024-06-18,Academic Block,False,False,False,413.0,0.83,262.9
2024-06-18,Cafeteria,False,False,False,413.0,0.83,31.6
2024-06-18,Sports Complex,False,False,False,413.0,0.83,0.0
2024-06-19,Hostel,False,False,False,390.0,1.18,376.9
2024-06-19,Library,False,False,False,390.0,1.18,112.6
2024-06-19,Academic Block,False,False,False,390.0,1.18,212.9
2024-06-19,Cafeteria,False,False,False,390.0,1.18,11.0
2024-06-19,Sports Complex,False,False,False,390.0,1.18,7.3
2024-06-20,Hostel,False,False,False,500.0,0.23,416.7
2024-06-20,Library,False,False,False,500.0,0.23,147.9
2024-06-20,Academic Block,False,False,False,500.0,0.23,287.8
2024-06-20,Cafeteria,False,False,False,500.0,0.23,42.2
2024-06-20,Sports Complex,False,False,False,500.0,0.23,25.2
2024-06-21,Hostel,False,False,False,425.0,2.61,335.4
2024-06-21,Library,False,False,False,425.0,2.61,142.0
2024-06-21,Academic Block,False,False,False,425.0,2.61,221.7
2024-06-21,Cafeteria,False,False,False,425.0,2.61,-24.6
2024-06-21,Sports Complex,False,False,False,425.0,2.61,0.0
2024-06-22,Hostel,True,False,False,337.0,1.91,384.6
2024-06-22,Library,True,False,False,337.0,1.91,-27.0
2024-06-22,Academic Block,True,False,False,337.0,1.91,110.1
2024-06-22,Cafeteria,True,False,False,337.0,1.91,0.7
2024-06-22,Sports Complex,True,False,False,337.0,1.91,0.0
2024-06-23,Hostel,True,True,False,543.0,2.3,546.6
2024-06-23,Library,True,True,False,543.0,2.3,201.8
2024-06-23,Academic Block,True,True,False,543.0,2.3,227.7
2024-06-23,Cafeteria,True,True,False,543.0,2.3,40.0
2024-06-23,Sports Complex,True,True,False,,2.3,102.4
2024-06-24,Hostel,False,False,False,501.0,0.76,411.5
2024-06-24,Library,False,False,False,501.0,0.76,159.6
2024-06-24,Academic Block,False,False,False,501.0,0.76,249.3
2024-06-24,Cafeteria,False,False,False,501.0,0.76,75.6
2024-06-24,Sports Complex,False,False,False,501.0,0.76,54.0
2024-06-25,Hostel,False,False,False,464.0,0.57,389.6
2024-06-25,Library,False,False,False,464.0,0.57,120.9
2024-06-25,Academic Block,False,False,False,464.0,0.57,235.5
2024-06-25,Cafeteria,False,False,False,464.0,0.57,38.6
2024-06-25,Sports Complex,False,False,False,464.0,0.57,4.8
2024-06-26,Hostel,False,False,False,481.0,1.09,419.4
2024-06-26,Library,False,False,False,481.0,1.09,175.3
2024-06-26,Academic Block,False,False,False,481.0,1.09,-238.8
2024-06-26,Cafeteria,False,False,False,481.0,1.09,36.2
2024-06-26,Sports Complex,False,False,False,481.0,1.09,29.2
2024-06-27,Hostel,False,True,False,523.0,2.93,465.8
2024-06-27,Library,False,True,False,523.0,2.93,210.8
2024-06-27,Academic Block,False,True,False,523.0,2.93,239.4
2024-06-27,Cafeteria,False,True,False,523.0,2.93,35.8
2024-06-27,Sports Complex,False,True,False,523.0,2.93,16.1
2024-06-28,Hostel,False,False,False,507.0,2.17,369.6
2024-06-28,Library,False,False,False,507.0,2.17,122.6
2024-06-28,Academic Block,False,False,False,507.0,2.17,243.5
2024-06-28,Cafeteria,False,False,False,507.0,2.17,34.5
2024-06-28,Sports Complex,False,False,False,507.0,2.17,11.9
2024-06-29,Hostel,True,False,False,456.0,2.69,418.9
2024-06-29,Library,True,False,False,456.0,2.69,91.4
2024-06-29,Academic Block,True,False,False,456.0,2.69,163.2
2024-06-29,Cafeteria,True,False,False,456.0,2.69,14.8
2024-06-29,Sports Complex,True,False,False,456.0,2.69,68.3
2024-06-30,Hostel,True,True,False,544.0,2.15,555.5
2024-06-30,Library,True,True,False,544.0,2.15,-196.3
2024-06-30,Academic Block,True,True,False,544.0,2.15,207.9
2024-06-30,Cafeteria,True,True,False,544.0,2.15,36.1
2024-06-30,Sports Complex,True,True,False,544.0,2.15,66.7
2024-07-01,Hostel,False,False,False,474.0,1.5,405.3
